,text, target,processed
1983,เอาเถอะแอนตี้แฟนต่อให้พวกกูอยู่ไกลสุดจากกาแล็คซี่ พวกมึงก็ตามไปอยู่ดี เก่งจริงๆเรื่องเป็นเสนียดเกาะคนอื่นเนี้ย **อ่านให้ดีก่อนด่านะจ๊ะ**,1,"['เอาเถอะ', 'แอนตี้', 'แฟน', 'ต่อให้', 'พวก', 'กู', 'อยู่', 'ไกล', 'สุด', 'จาก', 'กา', 'แล็ค', 'ซี่', 'พวก', 'มึง', 'ก็ตาม', 'ไป', 'อยู่ดี', 'เก่ง', 'จริงๆ', 'เรื่อง', 'เป็น', 'เสนียด', 'เกาะ', 'คนอื่น', 'เนี้ย', '**', 'อ่าน', 'ให้', 'ดี', 'ก่อน', 'ด่า', 'นะจ๊ะ', '**']"
1984,อ้าวหรอๆๆๆๆ ไม่โหวตหรอๆๆๆ นี่แค่จะมองหน้าออนนี่มึงก็เสนียดตาแล้วจ้า ไม่คิดโหวตให้เหมือนกันเท่าเทียมแล้วเนอะๆ,1,"['อ้าว', 'หรอ', 'xxrep', 'ไม่', 'โหวต', 'หรอ', 'xxrep', 'นี่', 'แค่', 'จะ', 'มองหน้า', 'ออน', 'นี่', 'มึง', 'ก็', 'เสนียด', 'ตา', 'แล้ว', 'จ้า', 'ไม่', 'คิด', 'โหวต', 'ให้', 'เหมือนกัน', 'เท่าเทียม', 'แล้ว', 'เนอะ']"
1985,ต่างหูกุจะแรดไปหนายยย 555555555555,0,"['ต่างหู', 'กุ', 'จะ', 'แรด', 'ไป', 'หนา', 'xxrep', 'xxrep']"
1986,แรดขึ้นทุกวันเลยนะตัวกู 🌹,0,"['แรด', 'ขึ้น', 'ทุกวัน', 'เลย', 'นะ', 'ตัว', 'กู', 'EMJroseEMJ']"
1987,นอกจากปลาแรด ขอยกให้อุทัยธานีคือเมืองแห่งหมูเด้ง มีอยู่ในทุกอย่าง แล้วอร่อยสัด รัก,0,"['นอกจาก', 'ปลา', 'แรด', 'ขอ', 'ยก', 'ให้', 'อุทัยธานี', 'คือ', 'เมือง', 'แห่ง', 'หมู', 'เด้ง', 'มี', 'อยู่', 'ใน', 'ทุกอย่าง', 'แล้ว', 'อร่อย', 'สัด', 'รัก']"
1988,รีบออกมาจากห้องสอบเพื่อมองหน้าผช.ชัดๆนี่แรดมากมั้ยคะ,0,"['รีบ', 'ออก', 'มาจาก', 'ห้อง', 'สอบ', 'เพื่อ', 'มองหน้า', 'ผช.', 'ชัด', 'นี่', 'แรด', 'มาก', 'มั้ย', 'คะ']"
1989,ไม่กล้าสวย กลัวจะแรด 😁😁😁,0,"['ไม่', 'กล้า', 'สวย', 'กลัว', 'จะ', 'แรด', 'EMJbeaming-face-with-smiling-eyesEMJEMJbeaming-face-with-smiling-eyesEMJEMJbeaming-face-with-smiling-eyesEMJ']"
1990,บางคนก็แอบแรด แต่กูดูออกนะบอกก่อนเพราะกูแรดกว่า555555555,0,"['บางคน', 'ก็', 'แอบ', 'แรด', 'แต่', 'กู', 'ดูออก', 'นะ', 'บอก', 'ก่อน', 'เพราะ', 'กู', 'แรด', 'กว่า', 'xxrep']"
1991,กูจะแรดออกรสให้ดู รู้จักกูน้อยไปป่าวอะ,0,"['กู', 'จะ', 'แรด', 'ออกรส', 'ให้', 'ดู', 'รู้จัก', 'กู', 'น้อย', 'ไป', 'ป่าว', 'อะ']"
1992,บางทีกูก็ไม่อยากจะกดเข้าไปหาอ่านอะไรเพราะเสนียดจัญไรมันมักจะแฝงอยู่ทุกที่นี่แหละ,0,"['บางที', 'กู', 'ก็', 'ไม่', 'อยาก', 'จะ', 'กด', 'เข้า', 'ไปหา', 'อ่าน', 'อะไร', 'เพราะ', 'เสนียดจัญไร', 'มัน', 'มักจะ', 'แฝง', 'อยู่', 'ทุกที่', 'นี่แหละ']"
1993,บิ๊กป๊อกไม่กล้าย้ายผู้ว่าชลฯเข้ากรุ... กลัวเป็นเสนียดกระทรวงหรือไร?,1,"['บิ๊ก', 'ป๊อก', 'ไม่', 'กล้า', 'ย้าย', 'ผู้ว่า', 'ชล', 'เข้า', 'กรุ', 'xxrep', 'กลัว', 'เป็น', 'เสนียด', 'กระทรวง', 'หรือ', 'ไร']"
1994,เสนียดทวิตอะครับ,0,"['เสนียด', 'ทวิ', 'อะ', 'ครับ']"
1995,ชีวิตดูดีมีเกียรติเมื่อเสนียดออกไปจากชีวิต..,0,"['ชีวิต', 'ดูดี', 'มีเกียรติ', 'เมื่อ', 'เสนียด', 'ออก', 'ไป', 'จาก', 'ชี', 'วิ', 'ต.']"
1996,"ใครจะด่าเรา ถ้ามันจริงก็ยอมรับไป""ก็มันจริงอะ ก็แรดจริงๆไม่ได้หลอก""ไม่จริงสิที่เราต้องโวย ! ตรรกะของคนจริงฉบับกู",0,"['ใคร', 'จะ', 'ด่า', 'เรา', 'ถ้า', 'มัน', 'จริง', 'ก็', 'ยอมรับ', 'ไป', 'ก็', 'มัน', 'จริง', 'อะ', 'ก็', 'แรด', 'จริงๆ', 'ไม่', 'ได้', 'หลอก', 'ไม่', 'จริง', 'สิ', 'ที่', 'เรา', 'ต้อง', 'โวย', 'ตรรกะ', 'ของ', 'คนจริง', 'ฉบับ', 'กู']"
1997,แรดขนาดนี้นัดเจอผู้ชายมากี่คนละคะ,1,"['แรด', 'ขนาด', 'นี้', 'นัด', 'เจอ', 'ผู้ชาย', 'มา', 'กี่', 'คนละ', 'คะ']"
1998,ปกตินี่เป็นคนใจดีกับเด็กนะแต่กับเด็กแบบคุณ ไม่อ่ะแรดไม่พอ ไร้มารยา. หน้าทนอีกสงสารพ่อแม่ชิบหายเลยคงไม่รู้ว่าลูกตัวเองทำไรไว้กับคนอื่ต,1,"['ปกติ', 'นี่', 'เป็น', 'คนใจดี', 'กับ', 'เด็ก', 'นะ', 'แต่', 'กับ', 'เด็ก', 'แบบ', 'คุณ', 'ไม่', 'อ่ะ', 'แรด', 'ไม่', 'พอ', 'ไร้มารยา', 'หน้าทน', 'อีก', 'สงสาร', 'พ่อแม่', 'ชิบหาย', 'เลย', 'คง', 'ไม่', 'รู้', 'ว่า', 'ลูก', 'ตัวเอง', 'ทำ', 'ไร', 'ไว้', 'กับ', 'คน', 'อื่ต']"
1999,ออกกำลังกายให้แม่ดูแล้วชอบพูดว่า “ทุเรศ มันเรียกท่าอะไร”555555แมมมมมมมมมม๊,0,"['ออกกำลังกาย', 'ให้', 'แม่', 'ดู', 'แล้ว', 'ชอบ', 'พูดว่า', 'ทุเรศ', 'มัน', 'เรียก', 'ท่า', 'อะไร', 'xxrep', 'แม', 'xxrep']"
2000,คือตอนนี้เน็ตตัวเองทุเรศมาก,0,"['คือ', 'ตอนนี้', 'เน็ต', 'ตัวเอง', 'ทุเรศ', 'มาก']"
2001,เมื่อคืนอุตส่าห์ซื้อขนมมาจะเอาไว้กินตอนเช้า อิสัสมด!!! มึงเป็นสัตว์ที่ขี้ขโมยที่สุด ทุเรศ อดแดกเลยโว้ยยย,0,"['เมื่อคืน', 'อุตส่าห์', 'ซื้อ', 'ขนม', 'มา', 'จะ', 'เอาไว้', 'กิน', 'ตอนเช้า', 'อิสัสมด!', 'xxrep', 'มึง', 'เป็น', 'สัตว์', 'ที่', 'ขี้ขโมย', 'ที่สุด', 'ทุเรศ', 'อด', 'แดก', 'เลย', 'โว้ย', 'xxrep']"
2002,น่าจะไม่ เพราะล่าสุดโทรมาเรอให้ฟัง หน้าเหี้ย ทุเรศ,1,"['น่าจะ', 'ไม่', 'เพราะ', 'ล่าสุด', 'โทร', 'มา', 'เรอ', 'ให้', 'ฟัง', 'หน้า', 'เหี้ย', 'ทุเรศ']"
2003,โคตรทุเรศเลยละ ขังเราไว้ในรถแล้วบอกให้ไปเรียนสิ อีทุเรศ!!!!!,1,"['โคตร', 'ทุเรศ', 'เลย', 'ละ', 'ขัง', 'เรา', 'ไว้', 'ใน', 'รถ', 'แล้ว', 'บอก', 'ให้', 'ไป', 'เรียน', 'สิ', 'อี', 'ทุเรศ', 'xxrep']"
2004,ในพิธีหมั้นตอนที่ฝ่ายหญิงกราบฝ่ายชายแล้วฝ่ายชายต้องทำท่าแบบเบ่งๆนี่ใครเป็นคนเริ่ม มันทุเรศ,1,"['ใน', 'พิธี', 'หมั้น', 'ตอนที่', 'ฝ่าย', 'หญิง', 'กราบ', 'ฝ่าย', 'ชาย', 'แล้ว', 'ฝ่าย', 'ชาย', 'ต้อง', 'ทำท่า', 'แบบ', 'เบ่ง', 'นี่', 'ใคร', 'เป็น', 'คน', 'เริ่ม', 'มัน', 'ทุเรศ']"
2005,ทุเรศมากไอสัส พูดงี้คิดถึงคนอื่นบ้างป่ะสัส,1,"['ทุเรศ', 'มาก', 'ไอ', 'สัส', 'พูด', 'งี้', 'คิดถึง', 'คนอื่น', 'บ้าง', 'ป่ะ', 'สัส']"
2006,คุณเป็นใครถึงมาด่าเราแบบนี้ ทุเรศ!!!,1,"['คุณ', 'เป็น', 'ใคร', 'ถึง', 'มา', 'ด่า', 'เรา', 'แบบนี้', 'ทุเรศ', 'xxrep']"
2007,ไม่ได้ส่องนานแรดขึ้นเป็นกองอ่ะ555556,0,"['ไม่', 'ได้', 'ส่อง', 'นาน', 'แรด', 'ขึ้น', 'เป็นกอง', 'อ่ะ', 'xxrep']"
2008,แรดก็คือแรด จะแอ๊บใสเพิ่อ,0,"['แรด', 'ก็', 'คือ', 'แรด', 'จะ', 'แอ๊บ', 'ใส', 'เพิ่อ']"
2009,ตอนนี้ยังไม่ออกไปแรดหรอก เพราะอยู่เฉยๆก็แรดได้ #ผิด,0,"['ตอนนี้', 'ยัง', 'ไม่', 'ออก', 'ไป', 'แรด', 'หรอก', 'เพราะ', 'อยู่', 'เฉย', 'ก็', 'แรด', 'ได้', 'ผิด']"
2010,โง่ไม่ว่า โง่แล้วโวยวายมันทุเรศ...,1,"['โง่', 'ไม่', 'ว่า', 'โง่', 'แล้ว', 'โวยวาย', 'มัน', 'ทุ', 'เร', 'ศ.', 'xxrep']"
2011,ไม่เคยเห็นใครหน้าด้านเท่าเธอเลย ทุเรศ,1,"['ไม่', 'เคย', 'เห็น', 'ใคร', 'หน้าด้าน', 'เท่า', 'เธอ', 'เลย', 'ทุเรศ']"
2012,เป็นผู้ชายที่ทุเรศมากเวอร์😑,1,"['เป็น', 'ผู้ชาย', 'ที่', 'ทุเรศ', 'มาก', 'เวอร์', 'EMJexpressionless-faceEMJ']"
2013,"ถ้าลับหลังนินทาต่อหน้าไม่ต้องยิ้มนะ ""ทุเรศ""😒",1,"['ถ้า', 'ลับหลัง', 'นินทา', 'ต่อหน้า', 'ไม่ต้อง', 'ยิ้ม', 'นะ', 'ทุเรศ', 'EMJunamused-faceEMJ']"
2014,กูเบื่อคนที่ไม่สวยแล้วทำเป็นสวยอ่ะ ทุเรศอิดอก5555555555555555555555555555555555555555,1,"['กู', 'เบื่อ', 'คน', 'ที่', 'ไม่', 'สวย', 'แล้ว', 'ทำเป็น', 'สวย', 'อ่ะ', 'ทุเรศ', 'อิด', 'อก', 'xxrep']"
